 0.0520493	 0.0328059	 0.3596117
 0.0518092	 0.0331847	 0.3586931
 0.0515750	 0.0335620	 0.3577640
 0.0513466	 0.0339378	 0.3568242
 0.0511239	 0.0343120	 0.3558740
 0.0509068	 0.0346847	 0.3549132
 0.0506954	 0.0350559	 0.3539421
 0.0504894	 0.0354254	 0.3529605
 0.0502889	 0.0357935	 0.3519686
 0.0500938	 0.0361599	 0.3509664
 0.0499040	 0.0365248	 0.3499539
 0.0497194	 0.0368882	 0.3489312
 0.0495400	 0.0372499	 0.3478983
 0.0493657	 0.0376101	 0.3468553
 0.0491965	 0.0379687	 0.3458022
 0.0490322	 0.0383258	 0.3447391
 0.0488728	 0.0386812	 0.3436660
 0.0487182	 0.0390351	 0.3425829
 0.0485684	 0.0393873	 0.3414899
 0.0484233	 0.0397380	 0.3403871
 0.0482829	 0.0400871	 0.3392744
 0.0481471	 0.0404345	 0.3381520
 0.0480158	 0.0407804	 0.3370198
 0.0478889	 0.0411247	 0.3358780
 0.0477665	 0.0414673	 0.3347265
 0.0476484	 0.0418083	 0.3335654
 0.0475345	 0.0421477	 0.3323948
 0.0474249	 0.0424855	 0.3312146
 0.0473195	 0.0428217	 0.3300250
 0.0472182	 0.0431562	 0.3288260
 0.0471209	 0.0434891	 0.3276177
 0.0470276	 0.0438203	 0.3264000
 0.0469383	 0.0441499	 0.3251730
 0.0468529	 0.0444779	 0.3239368
 0.0467713	 0.0448042	 0.3226914
 0.0466934	 0.0451289	 0.3214369
 0.0466193	 0.0454519	 0.3201733
 0.0465489	 0.0457732	 0.3189006
 0.0464820	 0.0460929	 0.3176190
 0.0464188	 0.0464109	 0.3163284
 0.0463590	 0.0467272	 0.3150289
 0.0463027	 0.0470419	 0.3137205
 0.0462498	 0.0473549	 0.3124033
 0.0462003	 0.0476662	 0.3110774
 0.0461541	 0.0479758	 0.3097428
 0.0461112	 0.0482837	 0.3083994
 0.0460714	 0.0485899	 0.3070475
 0.0460349	 0.0488945	 0.3056870
 0.0460014	 0.0491973	 0.3043179
 0.0459710	 0.0494984	 0.3029404
 0.0459437	 0.0497978	 0.3015544
 0.0459193	 0.0500955	 0.3001601
 0.0458978	 0.0503915	 0.2987574
 0.0458793	 0.0506858	 0.2973465
 0.0458635	 0.0509783	 0.2959273
 0.0458506	 0.0512691	 0.2944999
 0.0458404	 0.0515582	 0.2930643
 0.0458329	 0.0518456	 0.2916207
 0.0458281	 0.0521312	 0.2901690
 0.0458259	 0.0524150	 0.2887094
 0.0458263	 0.0526972	 0.2872417
 0.0458292	 0.0529775	 0.2857662
 0.0458346	 0.0532561	 0.2842828
 0.0458425	 0.0535330	 0.2827917
 0.0458528	 0.0538081	 0.2812928
 0.0458654	 0.0540814	 0.2797861
 0.0458804	 0.0543530	 0.2782718
 0.0458977	 0.0546228	 0.2767500
 0.0459172	 0.0548908	 0.2752205
 0.0459389	 0.0551571	 0.2736836
 0.0459628	 0.0554215	 0.2721392
 0.0459888	 0.0556842	 0.2705874
 0.0460170	 0.0559451	 0.2690282
 0.0460472	 0.0562042	 0.2674618
 0.0460794	 0.0564615	 0.2658880
 0.0461136	 0.0567170	 0.2643071
 0.0461497	 0.0569707	 0.2627190
 0.0461878	 0.0572226	 0.2611239
 0.0462277	 0.0574727	 0.2595216
 0.0462695	 0.0577210	 0.2579124
 0.0463130	 0.0579675	 0.2562962
 0.0463584	 0.0582121	 0.2546731
 0.0464055	 0.0584549	 0.2530432
 0.0464542	 0.0586959	 0.2514064
 0.0465047	 0.0589351	 0.2497629
 0.0465568	 0.0591724	 0.2481128
 0.0466105	 0.0594079	 0.2464559
 0.0466657	 0.0596416	 0.2447925
 0.0467225	 0.0598734	 0.2431226
 0.0467808	 0.0601034	 0.2414461
 0.0468405	 0.0603315	 0.2397632
 0.0469017	 0.0605577	 0.2380739
 0.0469643	 0.0607822	 0.2363783
 0.0470283	 0.0610047	 0.2346764
 0.0470936	 0.0612254	 0.2329683
 0.0471603	 0.0614443	 0.2312540
 0.0472282	 0.0616612	 0.2295335
 0.0472974	 0.0618763	 0.2278070
 0.0473678	 0.0620896	 0.2260745
 0.0474394	 0.0623009	 0.2243360
 0.0475121	 0.0625104	 0.2225915
 0.0475860	 0.0627180	 0.2208412
 0.0476610	 0.0629237	 0.2190851
 0.0477371	 0.0631275	 0.2173233
 0.0478142	 0.0633294	 0.2155557
 0.0478924	 0.0635295	 0.2137825
 0.0479716	 0.0637276	 0.2120037
 0.0480517	 0.0639239	 0.2102193
 0.0481328	 0.0641182	 0.2084294
 0.0482147	 0.0643107	 0.2066341
 0.0482976	 0.0645012	 0.2048334
 0.0483813	 0.0646898	 0.2030274
 0.0484659	 0.0648766	 0.2012161
 0.0485513	 0.0650614	 0.1993995
 0.0486375	 0.0652443	 0.1975778
 0.0487244	 0.0654252	 0.1957510
 0.0488121	 0.0656043	 0.1939190
 0.0489004	 0.0657814	 0.1920821
 0.0489895	 0.0659566	 0.1902403
 0.0490792	 0.0661299	 0.1883935
 0.0491696	 0.0663012	 0.1865418
 0.0492605	 0.0664706	 0.1846854
 0.0493521	 0.0666381	 0.1828242
 0.0494442	 0.0668036	 0.1809584
 0.0495369	 0.0669672	 0.1790878
 0.0496301	 0.0671289	 0.1772128
 0.0497237	 0.0672886	 0.1753332
 0.0498179	 0.0674464	 0.1734491
 0.0499125	 0.0676022	 0.1715606
 0.0500075	 0.0677561	 0.1696677
 0.0501030	 0.0679080	 0.1677705
 0.0501988	 0.0680580	 0.1658691
 0.0502950	 0.0682060	 0.1639635
 0.0503915	 0.0683520	 0.1620537
 0.0504884	 0.0684961	 0.1601399
 0.0505855	 0.0686382	 0.1582220
 0.0506830	 0.0687784	 0.1563001
 0.0507807	 0.0689166	 0.1543743
 0.0508786	 0.0690529	 0.1524447
 0.0509767	 0.0691871	 0.1505112
 0.0510751	 0.0693194	 0.1485739
 0.0511736	 0.0694498	 0.1466330
 0.0512723	 0.0695781	 0.1446884
 0.0513712	 0.0697045	 0.1427402
 0.0514701	 0.0698289	 0.1407885
 0.0515692	 0.0699513	 0.1388333
 0.0516683	 0.0700718	 0.1368746
 0.0517675	 0.0701903	 0.1349126
 0.0518667	 0.0703067	 0.1329473
 0.0519660	 0.0704213	 0.1309787
 0.0520653	 0.0705338	 0.1290069
 0.0521646	 0.0706443	 0.1270320
 0.0522638	 0.0707529	 0.1250539
 0.0523630	 0.0708594	 0.1230728
 0.0524622	 0.0709640	 0.1210888
 0.0525612	 0.0710666	 0.1191018
 0.0526602	 0.0711672	 0.1171119
 0.0527591	 0.0712658	 0.1151192
 0.0528578	 0.0713624	 0.1131238
 0.0529564	 0.0714570	 0.1111257
 0.0530548	 0.0715497	 0.1091249
 0.0531530	 0.0716403	 0.1071215
 0.0532511	 0.0717289	 0.1051155
 0.0533489	 0.0718156	 0.1031071
 0.0534465	 0.0719002	 0.1010963
 0.0535439	 0.0719828	 0.0990831
 0.0536410	 0.0720635	 0.0970676
 0.0537378	 0.0721421	 0.0950498
 0.0538344	 0.0722188	 0.0930298
 0.0539306	 0.0722934	 0.0910077
 0.0540265	 0.0723661	 0.0889835
 0.0541221	 0.0724367	 0.0869572
 0.0542174	 0.0725054	 0.0849290
 0.0543123	 0.0725720	 0.0828988
 0.0544068	 0.0726366	 0.0808668
 0.0545009	 0.0726993	 0.0788330
 0.0545946	 0.0727599	 0.0767974
 0.0546879	 0.0728185	 0.0747601
 0.0547808	 0.0728752	 0.0727212
 0.0548732	 0.0729298	 0.0706807
 0.0549651	 0.0729824	 0.0686387
 0.0550566	 0.0730330	 0.0665952
 0.0551476	 0.0730817	 0.0645503
 0.0552381	 0.0731283	 0.0625040
 0.0553281	 0.0731729	 0.0604564
 0.0554176	 0.0732155	 0.0584075
 0.0555065	 0.0732561	 0.0563575
 0.0555949	 0.0732947	 0.0543063
 0.0556827	 0.0733313	 0.0522541
 0.0557700	 0.0733659	 0.0502008
 0.0558566	 0.0733985	 0.0481466
 0.0559427	 0.0734291	 0.0460914
 0.0560281	 0.0734577	 0.0440354
 0.0561130	 0.0734843	 0.0419786
 0.0561972	 0.0735090	 0.0399210
 0.0562807	 0.0735316	 0.0378628
 0.0563636	 0.0735522	 0.0358039
 0.0564458	 0.0735708	 0.0337444
 0.0565274	 0.0735874	 0.0316844
 0.0566083	 0.0736020	 0.0296240
 0.0566884	 0.0736147	 0.0275631
 0.0567679	 0.0736253	 0.0255019
 0.0568466	 0.0736339	 0.0234404
 0.0569246	 0.0736406	 0.0213787
 0.0570018	 0.0736453	 0.0193167
 0.0570784	 0.0736479	 0.0172546
 0.0571541	 0.0736486	 0.0151925
 0.0572291	 0.0736473	 0.0131303
 0.0573032	 0.0736440	 0.0110682
 0.0573766	 0.0736388	 0.0090062
 0.0574492	 0.0736315	 0.0069443
 0.0575210	 0.0736223	 0.0048826
 0.0575920	 0.0736110	 0.0028212
 0.0576621	 0.0735978	 0.0007601
 0.0577314	 0.0735827	-0.0013007
 0.0577998	 0.0735655	-0.0033610
 0.0578674	 0.0735464	-0.0054208
 0.0579341	 0.0735253	-0.0074801
 0.0579999	 0.0735022	-0.0095388
 0.0580649	 0.0734772	-0.0115969
 0.0581289	 0.0734502	-0.0136542
 0.0581921	 0.0734212	-0.0157108
 0.0582543	 0.0733903	-0.0177666
 0.0583157	 0.0733574	-0.0198216
 0.0583760	 0.0733225	-0.0218756
 0.0584355	 0.0732857	-0.0239286
 0.0584940	 0.0732469	-0.0259806
 0.0585516	 0.0732062	-0.0280315
 0.0586082	 0.0731635	-0.0300813
 0.0586639	 0.0731188	-0.0321299
 0.0587185	 0.0730722	-0.0341772
 0.0587722	 0.0730237	-0.0362232
 0.0588249	 0.0729732	-0.0382679
 0.0588766	 0.0729208	-0.0403111
 0.0589273	 0.0728665	-0.0423529
 0.0589770	 0.0728102	-0.0443932
 0.0590257	 0.0727520	-0.0464318
 0.0590733	 0.0726918	-0.0484689
 0.0591199	 0.0726297	-0.0505043
 0.0591655	 0.0725657	-0.0525379
 0.0592100	 0.0724998	-0.0545697
 0.0592535	 0.0724319	-0.0565997
 0.0592959	 0.0723621	-0.0586278
 0.0593373	 0.0722904	-0.0606540
 0.0593776	 0.0722168	-0.0626781
 0.0594168	 0.0721413	-0.0647002
 0.0594549	 0.0720639	-0.0667201
 0.0594920	 0.0719845	-0.0687379
 0.0595279	 0.0719033	-0.0707535
 0.0595628	 0.0718202	-0.0727668
 0.0595965	 0.0717352	-0.0747777
 0.0596291	 0.0716482	-0.0767863
 0.0596606	 0.0715594	-0.0787925
 0.0596910	 0.0714687	-0.0807961
 0.0597203	 0.0713762	-0.0827973
 0.0597484	 0.0712817	-0.0847958
 0.0597754	 0.0711854	-0.0867917
 0.0598012	 0.0710872	-0.0887849
 0.0598259	 0.0709871	-0.0907753
 0.0598494	 0.0708852	-0.0927630
 0.0598718	 0.0707814	-0.0947477
 0.0598930	 0.0706757	-0.0967296
 0.0599130	 0.0705682	-0.0987085
 0.0599319	 0.0704589	-0.1006845
 0.0599496	 0.0703476	-0.1026573
 0.0599661	 0.0702346	-0.1046270
 0.0599814	 0.0701197	-0.1065936
 0.0599955	 0.0700030	-0.1085570
 0.0600085	 0.0698844	-0.1105170
 0.0600202	 0.0697640	-0.1124738
 0.0600307	 0.0696418	-0.1144272
 0.0600400	 0.0695177	-0.1163772
 0.0600481	 0.0693919	-0.1183237
 0.0600550	 0.0692642	-0.1202666
 0.0600607	 0.0691347	-0.1222060
 0.0600651	 0.0690035	-0.1241418
 0.0600684	 0.0688704	-0.1260739
 0.0600704	 0.0687355	-0.1280023
 0.0600711	 0.0685988	-0.1299269
 0.0600706	 0.0684604	-0.1318476
 0.0600689	 0.0683201	-0.1337645
 0.0600659	 0.0681781	-0.1356775
 0.0600617	 0.0680343	-0.1375865
 0.0600562	 0.0678888	-0.1394914
 0.0600495	 0.0677415	-0.1413923
 0.0600415	 0.0675924	-0.1432891
 0.0600323	 0.0674415	-0.1451817
 0.0600218	 0.0672889	-0.1470700
 0.0600100	 0.0671346	-0.1489541
 0.0599970	 0.0669785	-0.1508339
 0.0599827	 0.0668207	-0.1527093
 0.0599671	 0.0666612	-0.1545803
 0.0599503	 0.0664999	-0.1564468
 0.0599321	 0.0663369	-0.1583088
 0.0599127	 0.0661722	-0.1601662
 0.0598920	 0.0660058	-0.1620190
 0.0598700	 0.0658376	-0.1638672
 0.0598468	 0.0656678	-0.1657107
 0.0598222	 0.0654963	-0.1675493
 0.0597964	 0.0653230	-0.1693832
 0.0597692	 0.0651481	-0.1712123
 0.0597408	 0.0649715	-0.1730364
 0.0597111	 0.0647933	-0.1748556
 0.0596800	 0.0646133	-0.1766699
 0.0596477	 0.0644317	-0.1784790
 0.0596141	 0.0642485	-0.1802831
 0.0595791	 0.0640635	-0.1820821
 0.0595429	 0.0638770	-0.1838758
 0.0595053	 0.0636888	-0.1856644
 0.0594665	 0.0634989	-0.1874477
 0.0594263	 0.0633074	-0.1892257
 0.0593848	 0.0631143	-0.1909983
 0.0593420	 0.0629196	-0.1927655
 0.0592979	 0.0627233	-0.1945272
 0.0592525	 0.0625253	-0.1962835
 0.0592058	 0.0623258	-0.1980342
 0.0591578	 0.0621246	-0.1997793
 0.0591084	 0.0619219	-0.2015188
 0.0590577	 0.0617175	-0.2032526
 0.0590057	 0.0615116	-0.2049807
 0.0589524	 0.0613041	-0.2067030
 0.0588978	 0.0610951	-0.2084195
 0.0588418	 0.0608845	-0.2101302
 0.0587846	 0.0606723	-0.2118350
 0.0587260	 0.0604586	-0.2135338
 0.0586661	 0.0602433	-0.2152266
 0.0586048	 0.0600265	-0.2169134
 0.0585423	 0.0598082	-0.2185942
 0.0584784	 0.0595883	-0.2202688
 0.0584132	 0.0593669	-0.2219373
 0.0583467	 0.0591440	-0.2235995
 0.0582789	 0.0589196	-0.2252556
 0.0582097	 0.0586937	-0.2269053
 0.0581392	 0.0584663	-0.2285488
 0.0580674	 0.0582375	-0.2301858
 0.0579943	 0.0580071	-0.2318165
 0.0579198	 0.0577753	-0.2334407
 0.0578441	 0.0575420	-0.2350584
 0.0577670	 0.0573072	-0.2366695
 0.0576886	 0.0570710	-0.2382741
 0.0576088	 0.0568334	-0.2398721
 0.0575278	 0.0565943	-0.2414635
 0.0574454	 0.0563537	-0.2430481
 0.0573617	 0.0561118	-0.2446260
 0.0572767	 0.0558684	-0.2461971
 0.0571904	 0.0556236	-0.2477615
 0.0571028	 0.0553774	-0.2493189
 0.0570138	 0.0551298	-0.2508695
 0.0569236	 0.0548808	-0.2524131
 0.0568320	 0.0546305	-0.2539498
 0.0567391	 0.0543787	-0.2554794
 0.0566449	 0.0541256	-0.2570020
 0.0565494	 0.0538711	-0.2585176
 0.0564526	 0.0536153	-0.2600260
 0.0563545	 0.0533581	-0.2615272
 0.0562551	 0.0530996	-0.2630212
 0.0561543	 0.0528397	-0.2645080
 0.0560523	 0.0525785	-0.2659875
 0.0559490	 0.0523160	-0.2674597
 0.0558443	 0.0520522	-0.2689245
 0.0557384	 0.0517870	-0.2703820
 0.0556312	 0.0515206	-0.2718320
 0.0555227	 0.0512529	-0.2732746
 0.0554129	 0.0509839	-0.2747097
 0.0553018	 0.0507136	-0.2761373
 0.0551894	 0.0504420	-0.2775572
 0.0550757	 0.0501692	-0.2789696
 0.0549607	 0.0498952	-0.2803743
 0.0548444	 0.0496199	-0.2817714
 0.0547269	 0.0493433	-0.2831608
 0.0546081	 0.0490655	-0.2845424
 0.0544880	 0.0487865	-0.2859162
 0.0543666	 0.0485063	-0.2872822
 0.0542440	 0.0482249	-0.2886404
 0.0541201	 0.0479423	-0.2899907
 0.0539949	 0.0476585	-0.2913331
 0.0538684	 0.0473735	-0.2926675
 0.0537407	 0.0470873	-0.2939940
 0.0536118	 0.0468000	-0.2953124
 0.0534815	 0.0465115	-0.2966228
 0.0533500	 0.0462218	-0.2979252
 0.0532173	 0.0459310	-0.2992194
 0.0530833	 0.0456391	-0.3005054
 0.0529480	 0.0453460	-0.3017833
 0.0528115	 0.0450518	-0.3030530
 0.0526738	 0.0447565	-0.3043145
 0.0525348	 0.0444601	-0.3055676
 0.0523946	 0.0441626	-0.3068125
 0.0522532	 0.0438641	-0.3080491
 0.0521105	 0.0435644	-0.3092773
 0.0519666	 0.0432637	-0.3104971
 0.0518214	 0.0429619	-0.3117085
 0.0516751	 0.0426590	-0.3129114
 0.0515275	 0.0423551	-0.3141059
 0.0513787	 0.0420502	-0.3152918
 0.0512287	 0.0417442	-0.3164692
 0.0510774	 0.0414373	-0.3176380
 0.0509250	 0.0411293	-0.3187983
 0.0507714	 0.0408203	-0.3199499
 0.0506165	 0.0405103	-0.3210929
 0.0504605	 0.0401993	-0.3222272
 0.0503033	 0.0398873	-0.3233527
 0.0501448	 0.0395744	-0.3244696
 0.0499852	 0.0392605	-0.3255777
 0.0498244	 0.0389456	-0.3266770
 0.0496625	 0.0386298	-0.3277674
 0.0494993	 0.0383131	-0.3288491
 0.0493350	 0.0379954	-0.3299218
 0.0491695	 0.0376768	-0.3309857
 0.0490029	 0.0373573	-0.3320407
 0.0488351	 0.0370369	-0.3330867
 0.0486661	 0.0367157	-0.3341237
 0.0484960	 0.0363935	-0.3351517
 0.0483247	 0.0360704	-0.3361708
 0.0481523	 0.0357465	-0.3371807
 0.0479787	 0.0354217	-0.3381816
 0.0478040	 0.0350961	-0.3391734
 0.0476282	 0.0347697	-0.3401561
 0.0474512	 0.0344424	-0.3411297
 0.0472731	 0.0341142	-0.3420941
 0.0470939	 0.0337853	-0.3430493
 0.0469136	 0.0334556	-0.3439952
 0.0467321	 0.0331250	-0.3449320
 0.0465496	 0.0327937	-0.3458595
 0.0463659	 0.0324616	-0.3467777
 0.0461812	 0.0321287	-0.3476867
 0.0459953	 0.0317951	-0.3485863
 0.0458084	 0.0314607	-0.3494765
 0.0456204	 0.0311256	-0.3503574
 0.0454313	 0.0307897	-0.3512289
 0.0452411	 0.0304531	-0.3520910
 0.0450498	 0.0301158	-0.3529437
 0.0448575	 0.0297778	-0.3537870
 0.0446641	 0.0294391	-0.3546208
 0.0444697	 0.0290997	-0.3554451
 0.0442742	 0.0287596	-0.3562598
 0.0440776	 0.0284189	-0.3570651
 0.0438800	 0.0280775	-0.3578608
 0.0436814	 0.0277354	-0.3586470
 0.0434817	 0.0273927	-0.3594236
 0.0432810	 0.0270494	-0.3601906
 0.0430792	 0.0267054	-0.3609480
 0.0428765	 0.0263608	-0.3616957
 0.0426727	 0.0260157	-0.3624338
 0.0424679	 0.0256699	-0.3631623
 0.0422622	 0.0253235	-0.3638810
 0.0420554	 0.0249766	-0.3645901
 0.0418476	 0.0246291	-0.3652894
 0.0416388	 0.0242810	-0.3659790
 0.0414291	 0.0239324	-0.3666589
 0.0412183	 0.0235832	-0.3673290
 0.0410066	 0.0232335	-0.3679894
 0.0407939	 0.0228833	-0.3686399
 0.0405803	 0.0225326	-0.3692806
 0.0403657	 0.0221813	-0.3699115
 0.0401501	 0.0218296	-0.3705326
 0.0399336	 0.0214774	-0.3711438
 0.0397162	 0.0211247	-0.3717452
 0.0394978	 0.0207716	-0.3723367
 0.0392785	 0.0204180	-0.3729183
 0.0390582	 0.0200639	-0.3734900
 0.0388371	 0.0197094	-0.3740518
 0.0386150	 0.0193545	-0.3746037
 0.0383920	 0.0189991	-0.3751456
 0.0381681	 0.0186434	-0.3756776
 0.0379433	 0.0182872	-0.3761996
 0.0377176	 0.0179307	-0.3767116
 0.0374910	 0.0175738	-0.3772137
 0.0372636	 0.0172165	-0.3777057
 0.0370352	 0.0168588	-0.3781878
 0.0368060	 0.0165008	-0.3786599
 0.0365760	 0.0161424	-0.3791219
 0.0363450	 0.0157838	-0.3795739
 0.0361133	 0.0154247	-0.3800158
 0.0358806	 0.0150654	-0.3804477
 0.0356472	 0.0147058	-0.3808695
 0.0354129	 0.0143459	-0.3812813
 0.0351777	 0.0139856	-0.3816830
 0.0349418	 0.0136251	-0.3820746
 0.0347050	 0.0132644	-0.3824561
 0.0344674	 0.0129034	-0.3828275
 0.0342290	 0.0125421	-0.3831888
 0.0339898	 0.0121806	-0.3835400
 0.0337498	 0.0118189	-0.3838810
 0.0335091	 0.0114569	-0.3842119
 0.0332675	 0.0110948	-0.3845327
 0.0330252	 0.0107324	-0.3848434
 0.0327821	 0.0103699	-0.3851439
 0.0325382	 0.0100071	-0.3854343
 0.0322936	 0.0096442	-0.3857145
 0.0320483	 0.0092812	-0.3859845
 0.0318021	 0.0089179	-0.3862444
 0.0315553	 0.0085546	-0.3864941
 0.0313077	 0.0081911	-0.3867336
 0.0310594	 0.0078275	-0.3869629
 0.0308104	 0.0074637	-0.3871821
 0.0305607	 0.0070999	-0.3873911
 0.0303102	 0.0067360	-0.3875899
 0.0300591	 0.0063720	-0.3877785
 0.0298073	 0.0060079	-0.3879569
 0.0295547	 0.0056437	-0.3881251
 0.0293015	 0.0052795	-0.3882832
 0.0290477	 0.0049152	-0.3884310
 0.0287931	 0.0045509	-0.3885686
 0.0285379	 0.0041866	-0.3886960
 0.0282821	 0.0038223	-0.3888133
 0.0280256	 0.0034579	-0.3889203
 0.0277684	 0.0030936	-0.3890171
 0.0275107	 0.0027292	-0.3891037
 0.0272522	 0.0023649	-0.3891802
 0.0269932	 0.0020006	-0.3892464
 0.0267336	 0.0016363	-0.3893024
 0.0264733	 0.0012721	-0.3893482
 0.0262125	 0.0009080	-0.3893838
 0.0259510	 0.0005439	-0.3894092
 0.0256890	 0.0001799	-0.3894245
 0.0254264	-0.0001840	-0.3894295
 0.0251632	-0.0005478	-0.3894244
 0.0248995	-0.0009115	-0.3894090
 0.0246352	-0.0012751	-0.3893835
 0.0243703	-0.0016386	-0.3893478
 0.0241049	-0.0020019	-0.3893019
 0.0238389	-0.0023651	-0.3892459
 0.0235724	-0.0027282	-0.3891796
 0.0233054	-0.0030911	-0.3891032
 0.0230379	-0.0034538	-0.3890167
 0.0227698	-0.0038163	-0.3889200
 0.0225013	-0.0041786	-0.3888131
 0.0222322	-0.0045408	-0.3886961
 0.0219627	-0.0049027	-0.3885690
 0.0216927	-0.0052644	-0.3884317
 0.0214222	-0.0056259	-0.3882843
 0.0211512	-0.0059871	-0.3881268
 0.0208798	-0.0063481	-0.3879592
 0.0206079	-0.0067088	-0.3877814
 0.0203355	-0.0070693	-0.3875936
 0.0200627	-0.0074295	-0.3873956
 0.0197895	-0.0077894	-0.3871876
 0.0195159	-0.0081490	-0.3869695
 0.0192418	-0.0085083	-0.3867413
 0.0189673	-0.0088673	-0.3865031
 0.0186924	-0.0092259	-0.3862548
 0.0184171	-0.0095843	-0.3859965
 0.0181414	-0.0099423	-0.3857281
 0.0178653	-0.0102999	-0.3854497
 0.0175889	-0.0106572	-0.3851613
 0.0173120	-0.0110141	-0.3848629
